,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
1174,601390,中国中铁,7.72,2.64,9.8068,13044.817,0.5710000000000001,493425.41799999995,21.5994
1175,000983,西山煤电,7.71,6.51,31.7103,1522.7055,0.4832,23372.3722,7.4169
1176,601566,九牧王,7.7,18.19,57.081,349.6339,0.6084,1921.4564,3.3437
1177,000639,西王食品,7.69,7.75,37.3645,329.7553,0.4276,4250.3427,5.5126
1178,601186,中国铁建,7.68,2.58,9.9862,12646.122,0.9312,489870.617,36.0741
1179,300043,星辉娱乐,7.68,9.48,46.4753,212.4954,0.1707,2240.1759,1.8004
1180,600066,宇通客车,7.68,6.18,23.639,1197.7287,0.5409,19374.2377,8.751
1181,002464,众应互联,7.67,19.3,61.4827,114.6052,0.3514,593.8024,1.8208
1182,600622,光大嘉宝,7.67,14.39,54.1964,434.022,0.3762,3015.9262,2.6143
1183,002239,奥特佳,7.66,13.68,18.0991,426.7254,0.1362,3117.3816,0.9955
1184,002541,鸿路钢构,7.66,6.44,16.0672,332.7898,0.6354,5163.1373,9.8586
1185,300172,中电环保,7.66,16.08,34.5629,98.4957,0.1886,612.2037,1.1723
1186,002047,宝鹰股份,7.66,5.95,15.0594,304.4821,0.22699999999999998,5110.6065,3.8101
1187,300473,德尔股份,7.65,5.3,29.0549,148.7918,1.4181,2802.1648,26.7076
1188,601633,长城汽车,7.65,5.99,18.2253,3926.5571,0.4302,65513.0758,7.1777
1189,002049,紫光国微,7.65,16.81,29.9311,287.742,0.4741,1710.8406,2.8193
1190,603917,合力科技,7.65,16.49,33.0724,67.4052,0.4298,408.5255,2.6053
1191,600529,山东药玻,7.65,13.66,35.2622,262.4054,0.6174,1920.6821,4.5194
1192,002062,宏润建设,7.64,3.38,7.2575,223.1142,0.2023,6595.743,5.9825
1193,002598,山东章鼓,7.64,9.12,33.2432,62.6004,0.2006,686.4073,2.2
1194,002448,中原内配,7.63,16.29,40.0043,196.4469,0.3231,1205.2251,1.9824
1195,600785,新华百货,7.63,2.87,20.9166,164.3074,0.7282,5711.9119,25.3152
1196,603567,珍宝岛,7.63,18.84,73.4567,372.7141,0.4389,1977.4248,2.3286
1197,000617,中油资本,7.62,1332.62,24.8103,5762.276,0.6381,432.4019,0.0478
1198,300410,正业科技,7.62,15.36,40.5965,164.2269,0.8377,1069.1456,5.4541
1199,603100,川仪股份,7.61,6.41,32.3579,158.7908,0.402,2474.4977,6.2645
1200,000731,四川美丰,7.61,10.84,27.4076,213.0256,0.3601,1963.7272,3.3199
1201,000799,酒鬼酒,7.6,21.18,77.8326,161.0442,0.4956,760.1002,2.3392
1202,300241,瑞丰光电,7.59,8.77,18.601,100.0487,0.18100000000000002,1139.9382,2.0629
1203,002843,泰嘉股份,7.59,18.02,42.1294,49.2719,0.3477,273.2999,1.9287
1204,002790,瑞尔特,7.58,16.1,28.4436,112.814,0.4406,700.5906,2.7366
1205,002074,国轩高科,7.58,16.08,33.1275,659.0078,0.5797,4096.7521,3.6042
1206,603869,新智认知,7.57,14.37,40.531,287.3509,0.8238,1998.6499,5.7299
1207,603699,纽威股份,7.57,9.74,32.6651,201.8309,0.2691,2072.0638,2.7627
1208,000616,海航投资,7.57,178.32,22.0815,327.8861,0.2292,183.8665,0.1285
1209,600580,卧龙电驱,7.57,5.41,25.1541,445.5778,0.3444,8224.7248,6.3589
1210,603289,泰瑞机器,7.56,12.53,28.7815,70.4164,0.2655,561.768,2.1182
1211,000906,浙商中拓,7.56,0.45,2.2232,208.6759,0.3089,45776.9986,67.764
1212,300566,激智科技,7.56,7.22,26.2098,46.3837,0.2871,642.3374,3.9772
1213,601137,博威合金,7.56,5.86,15.1655,260.79,0.4157,4450.2390000000005,7.0951
1214,603656,泰禾光电,7.56,21.49,53.7474,65.6416,0.4408,305.3768,2.0511
1215,002349,精华制药,7.56,18.64,50.6936,172.1816,0.20600000000000002,923.6464,1.1052
1216,300182,捷成股份,7.55,22.68,36.445,792.8223,0.3078,3494.3021,1.357
