,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
3290,002181,粤传媒,-1.48,-8.42,30.5134,-55.2674,-0.0476,656.0695,0.565
3291,000610,西安旅游,-1.5,-2.19,6.8916,-11.8239,-0.0499,538.5194,2.2746
3292,600538,国发股份,-1.53,-3.21,15.9566,-9.8578,-0.0212,306.5129,0.66
3293,002693,双成药业,-1.67,-5.99,65.3726,-9.6207,-0.0237,160.5485,0.3964
3294,002161,远望谷,-1.67,-7.84,42.6482,-26.4992,-0.0358,337.6573,0.4564
3295,002575,群兴玩具,-1.69,-28.18,4.9697,-15.2044,-0.0258,53.9358,0.0916
3296,300520,科大国创,-1.7,-2.46,43.7328,-9.1541,-0.0433,370.7963,1.7542
3297,002613,北玻股份,-1.71,-3.35,22.9365,-25.346999999999998,-0.027000000000000003,755.7287,0.8063
3298,600159,大龙地产,-1.72,-14.84,17.1137,-37.1954,-0.0448,250.5766,0.3018
3299,300191,潜能恒信,-1.76,-41.89,9.9346,-20.2836,-0.0633,48.4111,0.1512
3300,600316,洪都航空,-1.78,-6.66,7.7092,-87.4086,-0.1218,1311.2384,1.8284
3301,300682,朗新科技,-1.79,-8.43,42.4822,-17.8568,-0.044000000000000004,211.5868,0.5224
3302,002629,*ST仁智,-1.79,-0.48,2.0257,-11.8587,-0.0287,2443.7895,5.9322
3303,002209,达意隆,-1.79,-1.57,25.3307,-10.8113,-0.0553,687.4745,3.5211
3304,000043,中航善达,-1.81,-1.91,22.1647,-71.741,-0.1075,3744.2676,5.6139
3305,000611,*ST天首,-1.83,-26.25,3.3825,-9.7272,-0.0302,37.0509,0.1151
3306,600685,中船防务,-1.84,-1.2,6.7406,-187.0557,-0.1323,15490.0349,10.9585
3307,002780,三夫户外,-1.86,-2.97,41.6572,-7.1922,-0.071,241.7323,2.3884
3308,000931,中关村,-1.88,-2.61,46.9325,-29.307,-0.0389,1122.3054,1.4901
3309,600405,动力源,-1.89,-3.28,32.1605,-25.0806,-0.0445,763.5308,1.3571
3310,002005,*ST德豪,-1.91,-3.13,18.6736,-99.896,-0.0715,3187.0814,2.2823
3311,000606,顺利办,-1.92,-14.63,38.3462,-52.3185,-0.0683,357.6084,0.4669
3312,002178,延华智能,-1.94,-2.88,6.8437,-21.5725,-0.0301,748.8762,1.0458
3313,000816,ST慧业,-1.95,-4.73,11.7989,-63.9782,-0.045,1351.145,0.9523
3314,600289,*ST信通,-1.95,-7.05,65.7077,-61.2409,-0.09699999999999999,868.0353,1.3755
3315,300139,晓程科技,-1.99,-14.35,38.4042,-25.166,-0.0918,175.2686,0.6396
3316,600150,中国船舶,-1.99,-2.38,13.8639,-292.6699,-0.2123,12269.831,8.9033
3317,300369,绿盟科技,-2.22,-10.91,79.2551,-58.141000000000005,-0.0729,532.7789,0.6685
